cls,path,n_vertices,n_faces,n_triangles
RectangleTable,step2_results\normalized\RectangleTable\m892_refined_simplified_norm.obj,5085,9267,9267
RectangleTable,step2_results\normalized\RectangleTable\m893_refined_simplified_norm.obj,5102,9938,9938
RectangleTable,step2_results\normalized\RectangleTable\m894_refined_simplified_norm.obj,5079,9802,9802
RectangleTable,step2_results\normalized\RectangleTable\m895_refined_simplified_norm.obj,5118,9791,9791
RectangleTable,step2_results\normalized\RectangleTable\m896_refined_norm.obj,5520,10240,10240
RectangleTable,step2_results\normalized\RectangleTable\m897_refined_simplified_norm.obj,5078,9770,9770
RectangleTable,step2_results\normalized\RectangleTable\m898_refined_simplified_norm.obj,5159,9395,9395
RectangleTable,step2_results\normalized\RectangleTable\m901_refined_simplified_norm.obj,5102,10184,10184
RectangleTable,step2_results\normalized\RectangleTable\m902_refined_simplified_norm.obj,5102,10180,10180
RectangleTable,step2_results\normalized\RectangleTable\m904_refined_simplified_norm.obj,5108,9906,9906
RectangleTable,step2_results\normalized\RectangleTable\m905_refined_simplified_norm.obj,5148,9727,9727
RectangleTable,step2_results\normalized\RectangleTable\m906_refined_simplified_norm.obj,5102,10160,10160
RectangleTable,step2_results\normalized\RectangleTable\m907_refined_simplified_norm.obj,5094,9629,9629
RectangleTable,step2_results\normalized\RectangleTable\m908_refined_simplified_norm.obj,5159,9395,9395
RectangleTable,step2_results\normalized\RectangleTable\m910_refined_simplified_norm.obj,5101,7513,7513
RectangleTable,step2_results\normalized\RectangleTable\m912_refined_simplified_norm.obj,5100,10188,10188
RectangleTable,step2_results\normalized\RectangleTable\m913_refined_simplified_norm.obj,5101,10182,10182
RectangleTable,step2_results\normalized\RectangleTable\m914_refined_simplified_norm.obj,5109,9993,9993
RectangleTable,step2_results\normalized\RectangleTable\m915_refined_simplified_norm.obj,5101,10182,10182
RectangleTable,step2_results\normalized\RectangleTable\m917_refined_norm.obj,5514,11008,11008
RectangleTable,step2_results\normalized\RectangleTable\m919_refined_simplified_norm.obj,5092,10150,10150
RectangleTable,step2_results\normalized\RectangleTable\m920_refined_simplified_norm.obj,5049,9559,9559
Rocket,step2_results\normalized\Rocket\D00015_refined_simplified_norm.obj,5101,10182,10182
Rocket,step2_results\normalized\Rocket\D00343_refined_simplified_norm.obj,5142,10163,10163
Rocket,step2_results\normalized\Rocket\D00346_refined_simplified_norm.obj,5107,10102,10102
Rocket,step2_results\normalized\Rocket\D00354_refined_simplified_norm.obj,5103,10034,10034
Rocket,step2_results\normalized\Rocket\D00426_refined_simplified_norm.obj,5104,10072,10072
Rocket,step2_results\normalized\Rocket\D00428_refined_simplified_norm.obj,5100,10188,10188
Rocket,step2_results\normalized\Rocket\D00433_refined_simplified_norm.obj,5101,10166,10166
Rocket,step2_results\normalized\Rocket\D00437_refined_simplified_norm.obj,5144,9809,9809
Rocket,step2_results\normalized\Rocket\D00472_refined_simplified_norm.obj,5114,10024,10024
Rocket,step2_results\normalized\Rocket\D00485_refined_simplified_norm.obj,5104,10142,10142
Rocket,step2_results\normalized\Rocket\D00528_refined_simplified_norm.obj,5100,10184,10184
Rocket,step2_results\normalized\Rocket\D00564_simplified_norm.obj,9058,16760,16760
Rocket,step2_results\normalized\Rocket\D00585_refined_simplified_norm.obj,5101,10178,10178
Rocket,step2_results\normalized\Rocket\D00614_refined_simplified_norm.obj,5131,9646,9646
Rocket,step2_results\normalized\Rocket\D00697_refined_simplified_norm.obj,5100,10196,10196
Rocket,step2_results\normalized\Rocket\D00719_kept_norm.obj,6491,12970,12970
Rocket,step2_results\normalized\Rocket\D00764_refined_simplified_norm.obj,5101,10166,10166
Rocket,step2_results\normalized\Rocket\D00851_refined_simplified_norm.obj,5100,10188,10188
Rocket,step2_results\normalized\Rocket\D00942_refined_simplified_norm.obj,5100,10196,10196
Rocket,step2_results\normalized\Rocket\D00975_simplified_norm.obj,6518,12772,12772
RoundTable,step2_results\normalized\RoundTable\D00083_refined_simplified_norm.obj,5100,10154,10154
RoundTable,step2_results\normalized\RoundTable\D00094_simplified_norm.obj,9000,17906,17906
RoundTable,step2_results\normalized\RoundTable\D00107_refined_simplified_norm.obj,5098,8861,8861
RoundTable,step2_results\normalized\RoundTable\D00194_refined_simplified_norm.obj,5141,9529,9529
RoundTable,step2_results\normalized\RoundTable\D00344_refined_simplified_norm.obj,5101,10166,10166
RoundTable,step2_results\normalized\RoundTable\D00401_refined_simplified_norm.obj,5143,9407,9407
RoundTable,step2_results\normalized\RoundTable\D00407_refined_simplified_norm.obj,5126,9325,9325
RoundTable,step2_results\normalized\RoundTable\D00492_simplified_norm.obj,9000,17980,17980
RoundTable,step2_results\normalized\RoundTable\D00501_refined_simplified_norm.obj,5102,10184,10184
RoundTable,step2_results\normalized\RoundTable\D00503_refined_simplified_norm.obj,5102,10066,10066
RoundTable,step2_results\normalized\RoundTable\D00524_refined_simplified_norm.obj,5101,10182,10182
RoundTable,step2_results\normalized\RoundTable\D00581_refined_simplified_norm.obj,5094,10088,10088
RoundTable,step2_results\normalized\RoundTable\D00646_refined_simplified_norm.obj,5114,9794,9794
RoundTable,step2_results\normalized\RoundTable\D00649_refined_simplified_norm.obj,5102,10184,10184
RoundTable,step2_results\normalized\RoundTable\D00702_kept_norm.obj,6647,13237,13237
RoundTable,step2_results\normalized\RoundTable\D00756_refined_simplified_norm.obj,5100,10196,10196
RoundTable,step2_results\normalized\RoundTable\D00827_refined_simplified_norm.obj,5100,10172,10172
RoundTable,step2_results\normalized\RoundTable\D00866_refined_simplified_norm.obj,5094,9902,9902
RoundTable,step2_results\normalized\RoundTable\D00909_refined_simplified_norm.obj,5102,10163,10163
RoundTable,step2_results\normalized\RoundTable\D00948_refined_simplified_norm.obj,5100,10184,10184
RoundTable,step2_results\normalized\RoundTable\m921_refined_simplified_norm.obj,5117,9777,9777
RoundTable,step2_results\normalized\RoundTable\m922_refined_simplified_norm.obj,5101,10182,10182
RoundTable,step2_results\normalized\RoundTable\m923_refined_simplified_norm.obj,5104,10172,10172
RoundTable,step2_results\normalized\RoundTable\m924_refined_simplified_norm.obj,5124,9083,9083
RoundTable,step2_results\normalized\RoundTable\m925_refined_simplified_norm.obj,5107,9058,9058
RoundTable,step2_results\normalized\RoundTable\m926_refined_simplified_norm.obj,5120,9008,9008
RoundTable,step2_results\normalized\RoundTable\m927_refined_simplified_norm.obj,5104,10172,10172
RoundTable,step2_results\normalized\RoundTable\m928_refined_simplified_norm.obj,5130,9623,9623
RoundTable,step2_results\normalized\RoundTable\m929_refined_simplified_norm.obj,5066,9346,9346
RoundTable,step2_results\normalized\RoundTable\m930_refined_simplified_norm.obj,5101,10178,10178
RoundTable,step2_results\normalized\RoundTable\m931_refined_simplified_norm.obj,5101,10182,10182
RoundTable,step2_results\normalized\RoundTable\m932_simplified_norm.obj,8686,17128,17128
RoundTable,step2_results\normalized\RoundTable\m933_refined_simplified_norm.obj,5100,10190,10190
RoundTable,step2_results\normalized\RoundTable\m934_refined_simplified_norm.obj,5102,10184,10184
RoundTable,step2_results\normalized\RoundTable\m935_refined_simplified_norm.obj,5087,10104,10104
RoundTable,step2_results\normalized\RoundTable\m937_refined_simplified_norm.obj,5100,10196,10196
RoundTable,step2_results\normalized\RoundTable\m938_refined_simplified_norm.obj,5091,10164,10164
Shelf,step2_results\normalized\Shelf\D00057_refined_simplified_norm.obj,5136,9808,9808
Shelf,step2_results\normalized\Shelf\D00074_refined_simplified_norm.obj,5122,10028,10028
Shelf,step2_results\normalized\Shelf\D00129_refined_norm.obj,5552,10944,10944
Shelf,step2_results\normalized\Shelf\D00171_refined_norm.obj,5434,10536,10536
Shelf,step2_results\normalized\Shelf\D00198_refined_simplified_norm.obj,5103,9936,9936
Shelf,step2_results\normalized\Shelf\D00242_refined_simplified_norm.obj,5094,9958,9958
Shelf,step2_results\normalized\Shelf\D00337_refined_norm.obj,5359,10156,10156
Shelf,step2_results\normalized\Shelf\D00352_refined_simplified_norm.obj,5100,10196,10196
Shelf,step2_results\normalized\Shelf\D00468_refined_simplified_norm.obj,5103,10095,10095
Shelf,step2_results\normalized\Shelf\D00592_refined_simplified_norm.obj,5102,10168,10168
Shelf,step2_results\normalized\Shelf\D00631_kept_norm.obj,5444,10680,10680
Shelf,step2_results\normalized\Shelf\D00691_refined_simplified_norm.obj,5133,5670,5670
Shelf,step2_results\normalized\Shelf\D00725_refined_simplified_norm.obj,5100,10112,10112
Shelf,step2_results\normalized\Shelf\D00772_refined_simplified_norm.obj,5101,10048,10048
Shelf,step2_results\normalized\Shelf\D00781_refined_simplified_norm.obj,5108,9699,9699
Shelf,step2_results\normalized\Shelf\D00818_refined_simplified_norm.obj,5105,10094,10094
Shelf,step2_results\normalized\Shelf\D00881_refined_simplified_norm.obj,5098,9752,9752
Shelf,step2_results\normalized\Shelf\D00887_refined_simplified_norm.obj,5108,9774,9774
Shelf,step2_results\normalized\Shelf\D00917_refined_simplified_norm.obj,5100,10194,10194
Shelf,step2_results\normalized\Shelf\D00956_refined_norm.obj,5287,10304,10304
Shelf,step2_results\normalized\Shelf\m844_refined_simplified_norm.obj,5091,9965,9965
Shelf,step2_results\normalized\Shelf\m845_refined_simplified_norm.obj,5100,9878,9878
Shelf,step2_results\normalized\Shelf\m846_refined_simplified_norm.obj,5102,10097,10097
Shelf,step2_results\normalized\Shelf\m847_refined_simplified_norm.obj,5104,9995,9995
Shelf,step2_results\normalized\Shelf\m849_refined_simplified_norm.obj,5107,10120,10120
Shelf,step2_results\normalized\Shelf\m850_refined_simplified_norm.obj,5089,9989,9989
Shelf,step2_results\normalized\Shelf\m851_refined_simplified_norm.obj,5082,10055,10055
Shelf,step2_results\normalized\Shelf\m852_refined_simplified_norm.obj,5115,9727,9727
Shelf,step2_results\normalized\Shelf\m853_refined_simplified_norm.obj,5108,9697,9697
Shelf,step2_results\normalized\Shelf\m854_refined_simplified_norm.obj,5100,10104,10104
Shelf,step2_results\normalized\Shelf\m855_refined_simplified_norm.obj,4939,9348,9348
Shelf,step2_results\normalized\Shelf\m856_refined_simplified_norm.obj,5100,10168,10168
Shelf,step2_results\normalized\Shelf\m857_refined_clamped_norm.obj,112,168,168
Shelf,step2_results\normalized\Shelf\m858_refined_simplified_norm.obj,5115,9539,9539
Shelf,step2_results\normalized\Shelf\m859_refined_simplified_norm.obj,5114,9832,9832
Shelf,step2_results\normalized\Shelf\m860_refined_simplified_norm.obj,5102,10176,10176
Shelf,step2_results\normalized\Shelf\m861_refined_simplified_norm.obj,5102,10132,10132
Shelf,step2_results\normalized\Shelf\m862_refined_simplified_norm.obj,5106,10131,10131
Shelf,step2_results\normalized\Shelf\m863_refined_simplified_norm.obj,5125,9210,9210
Shelf,step2_results\normalized\Shelf\m864_refined_simplified_norm.obj,5152,9178,9178
Shelf,step2_results\normalized\Shelf\m865_refined_simplified_norm.obj,5151,9328,9328
Shelf,step2_results\normalized\Shelf\m866_refined_simplified_norm.obj,5112,9318,9318
Shelf,step2_results\normalized\Shelf\m868_refined_norm.obj,5511,10832,10832
Ship,step2_results\normalized\Ship\D00027_refined_simplified_norm.obj,5157,6277,6277
Ship,step2_results\normalized\Ship\D00042_refined_simplified_norm.obj,5127,9692,9692
Ship,step2_results\normalized\Ship\D00099_refined_norm.obj,5376,10752,10752
Ship,step2_results\normalized\Ship\D00175_simplified_norm.obj,9028,17600,17600
Ship,step2_results\normalized\Ship\D00247_kept_norm.obj,6122,10502,10502
Ship,step2_results\normalized\Ship\D00258_simplified_norm.obj,6518,9987,9987
Ship,step2_results\normalized\Ship\D00292_refined_simplified_norm.obj,5152,6273,6273
Ship,step2_results\normalized\Ship\D00429_simplified_norm.obj,9031,17541,17541
Ship,step2_results\normalized\Ship\D00467_refined_simplified_norm.obj,5111,6913,6913
Ship,step2_results\normalized\Ship\D00539_simplified_norm.obj,9010,16922,16922
Ship,step2_results\normalized\Ship\D00543_simplified_norm.obj,6545,12360,12360
Ship,step2_results\normalized\Ship\D00647_refined_simplified_norm.obj,5103,10126,10126
Ship,step2_results\normalized\Ship\D00771_simplified_norm.obj,8899,17468,17468
Ship,step2_results\normalized\Ship\D00791_refined_simplified_norm.obj,5137,6247,6247
Ship,step2_results\normalized\Ship\D00809_simplified_norm.obj,8946,17125,17125
Ship,step2_results\normalized\Ship\D00837_kept_norm.obj,6122,10502,10502
Ship,step2_results\normalized\Ship\D00896_refined_simplified_norm.obj,5134,9642,9642
Ship,step2_results\normalized\Ship\D00907_simplified_norm.obj,6483,12803,12803
Ship,step2_results\normalized\Ship\D00935_refined_simplified_norm.obj,5104,10160,10160
Ship,step2_results\normalized\Ship\D00949_refined_simplified_norm.obj,5108,9972,9972
Ship,step2_results\normalized\Ship\m1427_refined_simplified_norm.obj,5117,9037,9037
Ship,step2_results\normalized\Ship\m1428_refined_simplified_norm.obj,5127,8827,8827
Ship,step2_results\normalized\Ship\m1429_refined_simplified_norm.obj,5101,8735,8735
Ship,step2_results\normalized\Ship\m1430_refined_simplified_norm.obj,5098,8810,8810
Ship,step2_results\normalized\Ship\m1431_refined_simplified_norm.obj,5104,8881,8881
Ship,step2_results\normalized\Ship\m1432_refined_simplified_norm.obj,5105,9066,9066
Ship,step2_results\normalized\Ship\m1433_refined_simplified_norm.obj,5102,8558,8558
Ship,step2_results\normalized\Ship\m1434_refined_simplified_norm.obj,5087,10076,10076
Ship,step2_results\normalized\Ship\m1435_refined_simplified_norm.obj,5155,6288,6288
Ship,step2_results\normalized\Ship\m1436_refined_simplified_norm.obj,5103,10135,10135
Ship,step2_results\normalized\Ship\m1437_refined_simplified_norm.obj,5100,9177,9177
Ship,step2_results\normalized\Ship\m1438_refined_simplified_norm.obj,5113,9991,9991
Ship,step2_results\normalized\Ship\m1439_refined_simplified_norm.obj,5089,10164,10164
Ship,step2_results\normalized\Ship\m1440_refined_simplified_norm.obj,5117,7483,7483
Ship,step2_results\normalized\Ship\m1441_refined_simplified_norm.obj,5118,7224,7224
Ship,step2_results\normalized\Ship\m1442_simplified_norm.obj,6410,11894,11894
Ship,step2_results\normalized\Ship\m1444_kept_norm.obj,6251,11722,11722
Ship,step2_results\normalized\Ship\m1446_kept_norm.obj,6119,10502,10502
Ship,step2_results\normalized\Ship\m1447_refined_simplified_norm.obj,5095,9829,9829
Ship,step2_results\normalized\Ship\m1448_refined_simplified_norm.obj,5103,10102,10102
Ship,step2_results\normalized\Ship\m1449_refined_norm.obj,5280,10560,10560
Ship,step2_results\normalized\Ship\m1450_refined_simplified_norm.obj,5139,9880,9880
Ship,step2_results\normalized\Ship\m1451_refined_simplified_norm.obj,5098,10123,10123
Ship,step2_results\normalized\Ship\m1452_refined_simplified_norm.obj,5116,10045,10045
Ship,step2_results\normalized\Ship\m1453_simplified_norm.obj,6517,12846,12846
Ship,step2_results\normalized\Ship\m1454_refined_simplified_norm.obj,5104,10156,10156
Ship,step2_results\normalized\Ship\m1455_refined_simplified_norm.obj,5103,10154,10154
Ship,step2_results\normalized\Ship\m1456_refined_simplified_norm.obj,5102,10130,10130
Ship,step2_results\normalized\Ship\m1457_refined_simplified_norm.obj,5155,10050,10050
Ship,step2_results\normalized\Ship\m1458_refined_simplified_norm.obj,5096,9979,9979
Ship,step2_results\normalized\Ship\m1459_refined_simplified_norm.obj,5105,10012,10012
Ship,step2_results\normalized\Ship\m1460_refined_simplified_norm.obj,5123,9968,9968
Ship,step2_results\normalized\Ship\m1461_simplified_norm.obj,9040,14000,14000
Ship,step2_results\normalized\Ship\m1462_refined_simplified_norm.obj,5127,9920,9920
Ship,step2_results\normalized\Ship\m1463_refined_simplified_norm.obj,5093,10147,10147
Ship,step2_results\normalized\Ship\m1464_refined_simplified_norm.obj,5120,10004,10004
Ship,step2_results\normalized\Ship\m1465_simplified_norm.obj,6542,9870,9870
Ship,step2_results\normalized\Ship\m1466_simplified_norm.obj,6529,12535,12535
Ship,step2_results\normalized\Ship\m1467_refined_simplified_norm.obj,5107,10142,10142
Ship,step2_results\normalized\Ship\m1468_refined_simplified_norm.obj,5141,9392,9392
Ship,step2_results\normalized\Ship\m1469_refined_simplified_norm.obj,5149,9776,9776
Ship,step2_results\normalized\Ship\m1470_refined_simplified_norm.obj,5122,9951,9951
Ship,step2_results\normalized\Ship\m1471_refined_simplified_norm.obj,5099,8129,8129
Sign,step2_results\normalized\Sign\m1670_refined_simplified_norm.obj,5160,8961,8961
Sign,step2_results\normalized\Sign\m1671_refined_simplified_norm.obj,5063,9351,9351
Sign,step2_results\normalized\Sign\m1672_refined_simplified_norm.obj,5096,9462,9462
Sign,step2_results\normalized\Sign\m1673_refined_simplified_norm.obj,5158,9531,9531
Sign,step2_results\normalized\Sign\m1674_refined_simplified_norm.obj,5100,10178,10178
Sign,step2_results\normalized\Sign\m1675_refined_simplified_norm.obj,5136,9984,9984
Sign,step2_results\normalized\Sign\m1676_refined_simplified_norm.obj,5103,10178,10178
Sign,step2_results\normalized\Sign\m1678_refined_simplified_norm.obj,5063,9320,9320
Sign,step2_results\normalized\Sign\m1679_refined_simplified_norm.obj,5102,10122,10122
Sign,step2_results\normalized\Sign\m1680_refined_simplified_norm.obj,5100,10188,10188
Sign,step2_results\normalized\Sign\m1681_kept_norm.obj,6540,13032,13032
Sign,step2_results\normalized\Sign\m1682_refined_simplified_norm.obj,5108,10036,10036
Sign,step2_results\normalized\Sign\m1683_refined_simplified_norm.obj,5112,10120,10120
Sign,step2_results\normalized\Sign\m1684_refined_simplified_norm.obj,5100,10188,10188
Sign,step2_results\normalized\Sign\m1685_refined_simplified_norm.obj,5114,10052,10052
Skyscraper,step2_results\normalized\Skyscraper\D00006_simplified_norm.obj,9549,8978,8978
Skyscraper,step2_results\normalized\Skyscraper\D00058_simplified_norm.obj,12889,8979,8979
Skyscraper,step2_results\normalized\Skyscraper\D00059_refined_simplified_norm.obj,5128,8639,8639
Skyscraper,step2_results\normalized\Skyscraper\D00105_simplified_norm.obj,6543,12526,12526
Skyscraper,step2_results\normalized\Skyscraper\D00125_simplified_norm.obj,6540,12553,12553
Skyscraper,step2_results\normalized\Skyscraper\D00126_simplified_norm.obj,7895,12222,12222
Skyscraper,step2_results\normalized\Skyscraper\D00130_refined_simplified_norm.obj,5095,9810,9810
Skyscraper,step2_results\normalized\Skyscraper\D00259_simplified_norm.obj,5357,8966,8966
Skyscraper,step2_results\normalized\Skyscraper\D00300_kept_norm.obj,6372,10967,10967
Skyscraper,step2_results\normalized\Skyscraper\D00520_simplified_norm.obj,14788,8983,8983
Skyscraper,step2_results\normalized\Skyscraper\D00532_simplified_norm.obj,7486,9710,9710
Skyscraper,step2_results\normalized\Skyscraper\D00584_simplified_norm.obj,9006,13304,13304
Skyscraper,step2_results\normalized\Skyscraper\D00589_kept_norm.obj,5516,10976,10976
Skyscraper,step2_results\normalized\Skyscraper\D00641_refined_simplified_norm.obj,5138,9935,9935
Skyscraper,step2_results\normalized\Skyscraper\D00664_simplified_norm.obj,6310,9406,9406
Skyscraper,step2_results\normalized\Skyscraper\D00729_simplified_norm.obj,8529,12625,12625
Skyscraper,step2_results\normalized\Skyscraper\D00822_simplified_norm.obj,6501,12801,12801
Skyscraper,step2_results\normalized\Skyscraper\D00870_simplified_norm.obj,8837,8998,8998
Skyscraper,step2_results\normalized\Skyscraper\D00872_refined_norm.obj,5417,10688,10688
Skyscraper,step2_results\normalized\Skyscraper\D00998_refined_simplified_norm.obj,5119,8324,8324
Spoon,step2_results\normalized\Spoon\D00014_refined_simplified_norm.obj,5099,10193,10193
Spoon,step2_results\normalized\Spoon\D00085_refined_simplified_norm.obj,5156,10304,10304
Spoon,step2_results\normalized\Spoon\D00144_refined_simplified_norm.obj,5096,10134,10134
Spoon,step2_results\normalized\Spoon\D00157_refined_simplified_norm.obj,5122,9684,9684
Spoon,step2_results\normalized\Spoon\D00196_refined_simplified_norm.obj,5119,10170,10170
Spoon,step2_results\normalized\Spoon\D00338_refined_simplified_norm.obj,5084,10053,10053
Spoon,step2_results\normalized\Spoon\D00422_refined_simplified_norm.obj,5109,9916,9916
Spoon,step2_results\normalized\Spoon\D00474_refined_simplified_norm.obj,5112,10111,10111
Spoon,step2_results\normalized\Spoon\D00497_refined_simplified_norm.obj,5114,10224,10224
Spoon,step2_results\normalized\Spoon\D00517_refined_simplified_norm.obj,5103,9969,9969
Spoon,step2_results\normalized\Spoon\D00562_refined_simplified_norm.obj,5097,10059,10059
Spoon,step2_results\normalized\Spoon\D00593_refined_simplified_norm.obj,5114,10224,10224
Spoon,step2_results\normalized\Spoon\D00661_refined_simplified_norm.obj,5084,9695,9695
Spoon,step2_results\normalized\Spoon\D00669_refined_simplified_norm.obj,5100,10196,10196
Spoon,step2_results\normalized\Spoon\D00674_refined_simplified_norm.obj,5090,10008,10008
Spoon,step2_results\normalized\Spoon\D00683_refined_simplified_norm.obj,5078,10081,10081
Spoon,step2_results\normalized\Spoon\D00790_refined_simplified_norm.obj,5108,9978,9978
Spoon,step2_results\normalized\Spoon\D00842_refined_simplified_norm.obj,5103,10117,10117
Spoon,step2_results\normalized\Spoon\D00927_refined_simplified_norm.obj,5098,10193,10193
Spoon,step2_results\normalized\Spoon\D00964_refined_simplified_norm.obj,5064,10004,10004
Starship,step2_results\normalized\Starship\m1353_refined_simplified_norm.obj,5115,9885,9885
Starship,step2_results\normalized\Starship\m1354_kept_norm.obj,5720,11360,11360
Starship,step2_results\normalized\Starship\m1355_simplified_norm.obj,6576,11203,11203
Starship,step2_results\normalized\Starship\m1356_refined_simplified_norm.obj,5116,9264,9264
Starship,step2_results\normalized\Starship\m1357_simplified_norm.obj,5028,6490,6490
Starship,step2_results\normalized\Starship\m1358_refined_simplified_norm.obj,5102,9399,9399
Starship,step2_results\normalized\Starship\m1359_refined_simplified_norm.obj,5106,10163,10163
Starship,step2_results\normalized\Starship\m1360_refined_simplified_norm.obj,5073,7057,7057
Starship,step2_results\normalized\Starship\m1361_refined_simplified_norm.obj,5147,10165,10165
Starship,step2_results\normalized\Starship\m1362_simplified_norm.obj,9078,14956,14956
Starship,step2_results\normalized\Starship\m1364_simplified_norm.obj,6460,9958,9958
Starship,step2_results\normalized\Starship\m1365_refined_simplified_norm.obj,5098,9558,9558
Starship,step2_results\normalized\Starship\m1366_refined_simplified_norm.obj,5098,10067,10067
Starship,step2_results\normalized\Starship\m1368_simplified_norm.obj,9002,16663,16663
Starship,step2_results\normalized\Starship\m1369_refined_simplified_norm.obj,5136,9581,9581
Starship,step2_results\normalized\Starship\m1370_refined_simplified_norm.obj,5158,9525,9525
Starship,step2_results\normalized\Starship\m1371_refined_norm.obj,5522,9652,9652
Starship,step2_results\normalized\Starship\m1372_refined_simplified_norm.obj,5111,9755,9755
Starship,step2_results\normalized\Starship\m1373_kept_norm.obj,6063,11589,11589
Starship,step2_results\normalized\Starship\m1374_simplified_norm.obj,6447,12497,12497
Starship,step2_results\normalized\Starship\m1375_refined_simplified_norm.obj,5100,10110,10110
Starship,step2_results\normalized\Starship\m1376_refined_simplified_norm.obj,5100,10192,10192
Starship,step2_results\normalized\Starship\m1378_refined_simplified_norm.obj,5100,9675,9675
Starship,step2_results\normalized\Starship\m1379_refined_simplified_norm.obj,5119,9953,9953
Starship,step2_results\normalized\Starship\m1380_simplified_norm.obj,9024,15303,15303
Starship,step2_results\normalized\Starship\m1381_simplified_norm.obj,8973,17651,17651
Starship,step2_results\normalized\Starship\m1382_simplified_norm.obj,6500,12974,12974
Starship,step2_results\normalized\Starship\m1383_simplified_norm.obj,5292,8238,8238
Starship,step2_results\normalized\Starship\m1384_refined_simplified_norm.obj,5029,9802,9802
Starship,step2_results\normalized\Starship\m1385_simplified_norm.obj,9108,16698,16698
Starship,step2_results\normalized\Starship\m1386_refined_simplified_norm.obj,5103,10176,10176
SubmachineGun,step2_results\normalized\SubmachineGun\D00052_refined_simplified_norm.obj,5125,10010,10010
SubmachineGun,step2_results\normalized\SubmachineGun\D00060_refined_simplified_norm.obj,5115,9871,9871
SubmachineGun,step2_results\normalized\SubmachineGun\D00062_refined_simplified_norm.obj,5109,10090,10090
SubmachineGun,step2_results\normalized\SubmachineGun\D00064_kept_norm.obj,6530,13248,13248
SubmachineGun,step2_results\normalized\SubmachineGun\D00068_simplified_norm.obj,9016,17743,17743
SubmachineGun,step2_results\normalized\SubmachineGun\D00119_simplified_norm.obj,9027,17752,17752
SubmachineGun,step2_results\normalized\SubmachineGun\D00219_refined_norm.obj,5216,10128,10128
SubmachineGun,step2_results\normalized\SubmachineGun\D00256_refined_simplified_norm.obj,5118,9753,9753
SubmachineGun,step2_results\normalized\SubmachineGun\D00371_simplified_norm.obj,9016,14849,14849
SubmachineGun,step2_results\normalized\SubmachineGun\D00384_refined_simplified_norm.obj,5122,9644,9644
SubmachineGun,step2_results\normalized\SubmachineGun\D00431_refined_norm.obj,5482,10832,10832
SubmachineGun,step2_results\normalized\SubmachineGun\D00459_simplified_norm.obj,9016,17681,17681
SubmachineGun,step2_results\normalized\SubmachineGun\D00489_refined_simplified_norm.obj,5102,10152,10152
SubmachineGun,step2_results\normalized\SubmachineGun\D00537_refined_simplified_norm.obj,5098,10174,10174
SubmachineGun,step2_results\normalized\SubmachineGun\D00613_refined_simplified_norm.obj,5105,10090,10090
SubmachineGun,step2_results\normalized\SubmachineGun\D00733_refined_simplified_norm.obj,5157,9193,9193
SubmachineGun,step2_results\normalized\SubmachineGun\D00878_refined_simplified_norm.obj,5108,10059,10059
SubmachineGun,step2_results\normalized\SubmachineGun\D00893_refined_simplified_norm.obj,5118,9971,9971
SubmachineGun,step2_results\normalized\SubmachineGun\D00960_refined_simplified_norm.obj,5104,9782,9782
SubmachineGun,step2_results\normalized\SubmachineGun\D00970_refined_simplified_norm.obj,5105,9873,9873
Sword,step2_results\normalized\Sword\D00066_simplified_norm.obj,9009,17910,17910
Sword,step2_results\normalized\Sword\D00071_simplified_norm.obj,8994,17975,17975
Sword,step2_results\normalized\Sword\D00133_simplified_norm.obj,8995,17898,17898
Sword,step2_results\normalized\Sword\D00149_refined_simplified_norm.obj,5100,10165,10165
Sword,step2_results\normalized\Sword\D00162_refined_simplified_norm.obj,5100,10196,10196
Sword,step2_results\normalized\Sword\D00177_kept_norm.obj,5076,10136,10136
Sword,step2_results\normalized\Sword\D00195_refined_simplified_norm.obj,5095,10053,10053
Sword,step2_results\normalized\Sword\D00249_simplified_norm.obj,9005,17958,17958
Sword,step2_results\normalized\Sword\D00356_refined_simplified_norm.obj,5100,10108,10108
Sword,step2_results\normalized\Sword\D00484_kept_norm.obj,6595,13162,13162
Sword,step2_results\normalized\Sword\D00513_refined_simplified_norm.obj,5141,9386,9386
Sword,step2_results\normalized\Sword\D00540_kept_norm.obj,5573,10922,10922
Sword,step2_results\normalized\Sword\D00635_refined_simplified_norm.obj,5084,10156,10156
Sword,step2_results\normalized\Sword\D00712_refined_simplified_norm.obj,5104,10131,10131
Sword,step2_results\normalized\Sword\D00807_refined_simplified_norm.obj,5081,9860,9860
Sword,step2_results\normalized\Sword\D00808_refined_simplified_norm.obj,5100,10136,10136
Sword,step2_results\normalized\Sword\D00812_refined_simplified_norm.obj,5102,10177,10177
Sword,step2_results\normalized\Sword\D00906_simplified_norm.obj,9002,17973,17973
Sword,step2_results\normalized\Sword\D00916_refined_simplified_norm.obj,5102,10183,10183
Sword,step2_results\normalized\Sword\D00992_kept_norm.obj,5856,11648,11648
Sword,step2_results\normalized\Sword\m687_refined_simplified_norm.obj,5150,10150,10150
Sword,step2_results\normalized\Sword\m688_refined_simplified_norm.obj,5100,10179,10179
Sword,step2_results\normalized\Sword\m689_refined_simplified_norm.obj,5091,10176,10176
Sword,step2_results\normalized\Sword\m690_refined_simplified_norm.obj,5099,10172,10172
Sword,step2_results\normalized\Sword\m691_simplified_norm.obj,6579,12486,12486
